,Recall,PositiveRating,PerfRatio,Impact,Asian,Black,White,5_o_Clock_Shadow,Bald,Bangs,Blond_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,Male,Mustache,No_Beard,Sideburns,Wearing_Hat,Wearing_Lipstick,Wearing_Necktie,Young,top,right,bottom,left,Old,Masculine,Baby-faced,Competent,Attractive,Energetic,Well-groomed,Intelligent,Honest,Generous,Trustworthy,Confident,Rich,Dominant,NewsID,Market % of US,% Af-Am,% Hispanic,% Asian
Tannya Joaquin Hawaii_News_Now,0.7419354839,0.6421404682,7.38,48,0.106627396151769,-7.12757981648143,0.860604402368173,-9.50778670473881,-9.49892416456415,-2.43097917217969,-3.05336900804318,-5.03301113728417,-2.6091680799405,-4.85246452844463,-6.9791558610246,-12.4027281375651,-8.59423445439007,0.8609456819527,-7.62972356633754,-15.0740539136909,7.29156152331278,-11.2362569675219,-3.08313140445209,2.78231926815412,-6.7706605510691,0.328792915268449,36,262,222,77,-0.361015638901437,-0.309882926974839,0.382788603715734,-0.235731529804988,-0.073869032359953,0.117696872152338,-0.022759618266572,-0.134355488762942,0.152152229186576,0.109468720290028,0.098394556979962,-0.121579152882645,-0.251973988499337,-0.264636693482352,2,0.38%,4.06%,29.62%,2.74%
Tanya Foster WHP,0.45,0.49,2.82,22,-8.47044631377308,-6.31867062764491,4.22324917271943,-11.394948801606,-11.2666235763848,-6.79663776377991,-0.323099184441424,-9.88601386401065,-6.40657802410041,-6.31008729986089,-12.113959791456,-12.6425070961903,-6.46781567381439,-1.21555488461049,-8.40518713664147,-13.4258918574591,8.4518526474474,-10.6970493081814,-5.54816356933021,0.259228517202859,-8.30905495853703,2.47021949569551,19,266,242,43,-0.22971201560387,-0.161027743583482,0.256529446715686,-0.210898555611925,0.068419745423156,0.226480935715623,-0.040137292600472,-0.110013489309007,0.059325667409395,0.076979419672211,0.12893474493957,-0.053729978317366,-0.196678922109571,-0.134130113801911,2,0.62%,5.70%,5.32%,1.51%
Tanya Rivera WFMY,0.5623409669,0.6425339367,4.73,36,-2.52674833583045,-6.63586429734346,2.12948189137963,-12.4981746257673,-15.5388255376626,-1.50325266514477,-3.77851277008044,-4.70177514754401,-7.0392570177761,-6.01210793161219,-13.7777650244114,-17.76759316569,-9.32293501562214,2.15190495713798,-7.47680917955231,-17.3597084504084,8.44475212288523,-15.3314739419113,-9.55979273559598,3.25192105469434,-10.2666549131884,2.35832749233824,36,262,222,77,-0.309626789199757,-0.465867385066129,0.247038156130009,-0.162167212935432,-0.117041819812454,0.229527470079721,0.03187435880746,0.034132044334536,0.07304749329532,0.021986017207023,-0.010363553134537,-0.130533785449041,-0.053950061347049,-0.284331554742691,2,0.61%,20.89%,5.84%,1.72%
Taylor Nicolaisen FOX,0.56,0.4642857143,1.81,26,-4.57316888141235,-6.27994793272194,4.85590551033675,-2.83284785719385,-2.50762517914975,-8.66547640402094,-3.30194351782311,-8.76416245178037,-2.12448785459031,-2.9719603318141,-4.79601081791558,-3.16436082497563,-3.92814960849626,-9.20577824383048,5.55872943960446,-4.54277368617556,1.83477512687037,-4.69228696393585,-7.76481475423527,-8.09175641373802,-1.54939881891264,-0.264643086916373,19,266,242,43,-0.438705716776746,-0.208968455575438,0.38647707808728,-0.220195018340864,0.085729294158494,0.225624578557909,-0.10243416183688,-0.077859704988802,0.004771267739783,-0.012041135781216,-0.045616908370671,-0.077814785997702,-0.193781634599115,-0.126634720074758,1,0.09%,2.01%,2.97%,0.77%
Ted Keller KOLR,0.74,0.66,4.68,49,-8.47563597977354,-6.03160632359672,5.15950125014763,-4.76130164509625,0.247660440967939,-6.83349060155452,-4.31839615587379,-8.34596303690529,-0.111461673640891,0.342870936588933,-7.78748194833071,-7.55581798956722,-0.750169075280775,-9.65304290990034,7.47991325411474,-7.39236193020575,4.62179639999456,-10.1242815718315,-5.12528966458341,-8.84643812419614,0.053816975985829,-4.0842020120959,36,262,222,77,0.18033997009869,-0.141541051856817,0.024952502240306,-0.060545032708152,-0.281981842110073,-0.203333328747061,-0.154046703648637,-0.056177023813174,-0.005462009436399,0.014329720752597,0.015883421454243,-0.133641145582336,-0.020777693519179,-0.078472935204129,1,0.36%,6.75%,6.57%,1.80%
Ted Perry WITI,0.9202898551,0.532808399,3.08,49,-6.83083091265695,-6.78479599543015,3.35914042440154,-3.40321990253891,-1.08018338220582,-9.0052483125904,-3.82092314621579,-6.02581073096583,-0.919984125827038,-1.66156338307479,-4.695354688819,-5.65633281094827,-2.27668801878292,-9.7675088262949,8.33565116615492,-7.96697288009526,3.66370328682253,-6.32614345134421,-6.97819866073175,-8.3919723801015,-0.610858484331845,-1.80266910079618,36,262,222,77,-0.133866575923361,-0.103716053571529,0.124983735150108,-0.127374919688026,-0.063203354334615,-0.037935051671887,-0.117853371361788,-0.046407360250867,-0.022676149252969,0.046632254530641,-0.013547588675612,-0.106313331430095,-0.034831503079699,-0.076115243914444,2,0.79%,12.22%,6.97%,2.15%
Teresa Jun KOLD,0.6984821238,0.6390375091,5.92,45,0.949538012373288,-4.48059189814726,-4.14951820965323,-14.408581715185,-15.5494637125222,-1.03582343432291,-8.17220486073067,-4.93324875053819,-4.00550268106448,-6.6237480562649,-13.1047639817981,-10.238441256623,-15.286611838967,0.757385123021372,-6.44175189029951,-13.2079822311909,8.98870388455192,-15.3434080870674,-5.6286630365107,2.01022935214162,-9.63799447382737,4.2343223785215,19,266,242,43,-0.493414790792894,-0.366662048110876,0.518946472571693,-0.371775092237264,-0.075509292912011,0.279733006943583,0.020782911788821,-0.219467371978243,0.049392535002469,0.061727479731758,-0.069685286710891,-0.09089401707884,-0.227507138451856,-0.170331180694838,2,0.38%,1.07%,2.99%,1.38%
Thomas Drayton WTXF,0.4712643678,0.5853658537,6,28,-3.6469696795006,-2.52671747568028,-1.26550141560113,0.884328542267724,-4.64006859882452,-8.14454536546046,-4.42333703504696,-0.803513346379469,-3.895663545145,-3.44688960942398,-5.01319245436043,-3.03219964024764,-4.64715962251759,-7.90939873142147,7.60253790580156,-3.99014709147797,0.034267053751195,-4.03699826078889,-6.52509454033033,-6.03552043777076,-1.31142421816758,0.709430560899549,36,262,222,77,-0.142320351009219,0.021402848671698,0.132188682448215,0.007823019514672,0.219969268867983,0.317596299760835,0.157740789572885,-0.036784752751424,-0.035564093890257,0.020552457150585,-0.016353333032203,0.281838582593796,0.069255589382539,0.117524398025842,2,2.60%,19.00%,8.27%,4.51%
Tiffany Kenney WPBF,0.6542288557,0.608365019,4.85,40,-8.66073237599165,-4.98085396382484,5.04911815145632,-10.7038487955376,-9.42613863064893,-5.4150626703049,0.942116173053998,-4.87385816613334,-4.50388280724662,-4.52049876010686,-7.54939070622704,-12.9082320276959,-5.05457673281673,1.15494926717069,-7.65045147567472,-14.9121865849734,7.23485041592848,-11.3479011839307,-6.5742674734991,1.87015437676401,-8.70730246294957,1.55579551706321,19,266,242,43,-0.039833152196136,-0.154180723290878,0.253266895178509,-0.173348160266197,-0.039347901467607,0.154961020650462,-0.070721119135169,-0.029864015896908,0.051154535814178,0.080798122720991,0.003749314550649,-0.077451604468269,-0.099673545632182,-0.086864603566099,2,0.69%,13.53%,14.28%,2.06%
Tiffany Wilson WKRC,0.4380952381,0.5760869565,2.86,25,-10.4528074815762,-5.88526541448447,5.37286169882283,-9.4064747060593,-14.24143355246,-5.85671598380928,-2.69672473331804,-5.02860367215036,-6.90451230177567,-6.09731960048731,-11.535142354853,-13.6434449582004,-11.0475483062074,0.37050494060018,-7.02574515545245,-14.1090762498389,7.93746012069799,-12.5948968365139,-6.2337554583048,1.2595048652561,-8.5000065295083,3.31141131096993,36,262,222,77,-0.322795924476923,0.109564991586256,0.210302635447419,0.038168272180882,0.373003255710077,0.389372845762622,0.191151293188241,-0.005218408521363,0.071477156679696,0.095762546470288,0.178355302158546,0.219254966353984,-0.033157292008855,0.122011932962906,2,0.78%,11.90%,2.00%,1.84%
Tim Heller KTRK,0.7135165182,0.6745432266,7.59,48,-6.97064643566583,-7.17911533562804,4.59509989525149,-3.42571362560412,-0.550437241741751,-10.1441517161203,-4.97478363289443,-6.54931780809199,-1.5682506215897,-2.5235523618359,10.8425132013006,-6.65387007853871,-2.63096315766891,-8.98563162138107,5.41860516480933,-7.51283959127635,4.38978142240886,-7.29972686649412,-6.51691502058593,-8.26116682553341,-1.44394719659692,-1.89439058862669,36,262,222,77,-0.174228278870712,0.037234046937008,-0.002479234993394,0.128990176827581,0.036781572124017,0.262789336910626,0.050546043069352,0.173492776965565,-0.031720988728169,-0.058156083825511,-0.061365921495883,0.150174045559709,-0.016613185306163,0.06287873432105,1,2.02%,18.51%,28.15%,6.48%
Tim McGinnis WPDE,0.5608624229,0.609883271,3.79,34,-5.12654194735537,-5.40602952300334,3.42368214681615,-4.60913838700216,-1.67334005689417,-6.97948007215578,-2.99949281367708,-7.1396659506297,-4.23693877985913,-4.29238272324514,-10.1646299464817,-7.16045050197253,-3.67893930480951,-7.81645591098888,4.28890775883846,-8.94301561782422,4.26136077585052,-8.80895586846916,-5.05717749718288,-6.57919622057876,-1.56601433349711,-0.791133268963669,36,262,222,77,-0.072304074795969,0.199968973110353,-0.042169609355967,-0.142140172808398,0.025899801996442,0.129978732348151,-0.098672207865265,-0.193064834307623,-0.208629401529345,-0.136558897906203,-0.209968289101321,0.08219645249604,-0.164065305692896,0.167323588279114,2,0.25%,1.70%,1.14%,1.41%
Tim Panaccio CSN_Philadelphia,0.439688716,0.4690265487,2.52,21,-7.48549852845444,-4.23010225622649,3.73367072136914,-6.08012204979525,-0.732311652106682,-7.02922291017026,-5.39384570173877,-6.96304088229848,-2.0255722456081,-4.52624710676741,-6.1744599422475,1.31195475491581,-1.37443150012102,-13.1448271215764,9.43159044343452,-0.08948029449453,-4.30439467589789,-0.323462965602425,-7.46824966228524,-11.9765160315288,-1.17566770709948,-5.43390106370987,36,262,222,77,0.188825737806983,-0.068502538820341,-0.050456094283222,-0.106641510469071,0.04785926567223,0.047607440661834,-0.132025431891351,-0.046564782855596,0.095388876792184,0.056115155102995,0.043913099314094,-0.054122206033714,-0.061034411586819,-0.083176644855705,1,2.60%,19.00%,8.27%,4.51%
Tim Simpson WREG,0.73,0.67,6.84,49,-5.08237853027862,-5.06717587836498,3.15488397257785,-2.4577593036193,-2.15103228378867,-3.4391192235988,-0.701844054938417,-8.49690861860943,-2.42110544682762,-2.35812067367891,-6.32638546033664,-5.49427478930306,-2.53645290337423,-8.88181168646813,4.14436258045267,-6.75411606285585,3.5525586836551,-6.8378285337694,-5.45175170385407,-7.50091961781094,-2.25560307199567,-0.028778275093259,36,262,222,77,-0.078579470364738,0.03656018877356,0.04150307763826,-0.001387814803852,0.084488082436976,0.165308685039497,0.105437166892733,-0.058632577002324,0.076102325340885,0.009913494516749,0.033039952244764,0.111744617833557,-0.032157493353376,0.020352391233982,1,0.58%,12.28%,2.95%,1.37%
Tisha Powell WTVD,0.6947800102,0.6851156311,11.49,48,-4.97744435874393,-1.46412510892397,-2.16499412104824,-10.9507108382538,-14.1055871353026,-4.67726886762297,-7.21211541064491,-7.9370187180946,-5.47211326599298,-7.84418447056517,-10.0101013277201,-7.76949919535501,-14.0308555105763,0.761234332975787,-6.80183631844517,-9.82146513895471,9.18181411628602,-11.2977657947373,-7.35965928586617,2.39297838324562,-9.0488182679471,4.43968895280114,36,262,222,77,-0.543694274851904,0.08402741119734,0.31791621869855,-0.241699350550593,0.196189487118342,0.571429688015797,0.08510460608471,-0.250407323881105,-0.075068471349933,-0.047370526702289,-0.133112479553226,0.183648485140387,-0.213891483144497,0.136206675801272,2,1.01%,27.90%,7.01%,2.96%
Todd Andrews KETV,0.7226107226,0.4806451613,2.92,35,-4.94705190083201,-6.75709796043705,1.95126242734196,-2.62762102186713,-9.2520527144475,-6.76809889823019,-6.67717709445134,-4.04250879083677,-6.21315752057569,-6.24269386774494,-11.0381146196875,-6.1408994091107,-6.81957019625132,-7.06225978135067,6.00970685738438,-7.1686099598525,3.53511986655838,-7.40544548456253,-6.72013899442734,-6.4344905673124,-2.78967362633522,3.64889679709477,19,266,242,43,-0.044869346239718,0.109072839051443,-0.220394155828886,0.023769770030392,0.058609315120434,0.042943154897485,-0.012891543569011,0.061526528320635,-0.046095015077101,-0.104600530452029,-0.07226156396842,0.21358118899816,0.026936798266235,0.071112854197761,2,0.36%,1.69%,2.54%,0.89%
Todd Connor WRTV,0.34,0.46,2.65,16,-5.09050766815683,-9.40645216899676,2.77259001707616,-5.86086668165941,-1.6433483296449,-11.5943958674946,-9.29509016676084,-1.81879291254769,-0.905397397889821,0.186232677672359,9.47241176151675,-10.3493418907354,0.997230506886552,-12.5823186913245,8.35801692511818,-10.186771510142,7.30996028423823,-12.6700511671925,-8.14421818204666,-12.6189022431726,1.03434749776798,-5.32444015842594,36,262,222,77,0.288553852011112,0.065291228901685,-0.204057114783345,0.233367272573122,-0.039982254564162,-0.12469485975206,0.103232978072168,0.233452689511941,0.011444695379227,0.003095852882069,0.066582768722577,0.055373203666594,0.174101148682084,0.063594970116635,2,0.96%,11.29%,3.92%,2.02%
Todd Dykes WLWT,0.5761904762,0.5082644628,2.41,29,-5.32269055775324,-10.0792523806503,3.67321007526929,-2.93401334857765,-6.18510091107964,-11.0307768519897,-4.05737324591851,-8.52536467849864,-1.20117784418475,-1.16862609270471,-6.70104710451251,-5.13085026298435,-1.66852572327271,-11.8053525952996,7.4871645321385,-7.78070978575079,3.67139335405358,-5.40628909808572,-4.68287506883123,-11.0243719500506,-0.73052730458932,-1.67951066692261,19,266,242,43,-0.083504809879822,0.117682133725382,0.091878312825185,0.040787587134124,0.117210672403235,-0.164393456208535,0.087369530888814,-0.015968709369219,0.067387069134101,-0.003574243568548,0.011742622388443,0.041146782527034,0.064273708609041,0.088243671315981,2,0.78%,11.90%,2.00%,1.84%
Todd Faulkner WPSD,0.5553786252,0.5846843834,3.71,32,-1.76545416760096,-7.7822761615698,0.864456232249063,-4.07065747209578,-4.05343680467318,-7.54377386285655,-6.65092365169055,-3.2655343117711,1.9199885794125,-0.178052237583822,-3.26252860191664,-6.72915119199985,-6.83001394689353,-6.37248543411449,2.61078644396602,-8.42016561041686,4.363485467278,-7.2246542444619,-2.60165524583362,-5.83631961786862,-2.39103064980035,0.612096388632759,19,266,242,43,-0.188193552846113,-0.340745367146868,0.546839573098013,-0.336255039735845,-0.312341575211381,-0.119656169904108,-0.253582067315632,-0.219337702444506,0.007946182193888,0.138918914012765,-0.055665383563877,-0.228493862580256,-0.258358808028824,-0.212317111050133,2,0.33%,6.80%,1.65%,0.78%
Todd Gutner WBZ,0.33,0.53,3.29,17,-7.75473584205345,-4.4212671790818,3.42133634078069,-3.42801312460449,-2.85458999282459,-9.32367172937598,-2.55088901595281,-10.3908584813974,-4.81840059459442,-4.92462231780446,-10.9956096842041,-7.47917714215064,-3.74110064734297,-11.715628166832,6.08605408124615,-7.51553854642861,3.89291586780949,-8.08296040156558,-7.01815527828246,-9.98463598010198,-1.88370451519832,0.377181231637133,19,266,242,43,-0.2867230951872,0.153972651325613,0.103572717112898,0.021106741009119,0.382309241403766,0.406984837425272,0.124104693279916,-0.061732744175179,0.050934746663167,0.074448690917629,0.114917624214128,0.263541525815092,-0.052796215539512,0.135783265106076,1,2.13%,6.51%,7.21%,5.16%
Todd Karli KERO,0.5455953893,0.4996974511,2.24,27,-10.4584285738599,-8.23201684444522,5.76427588547297,-1.4635250361891,-0.119221938805333,-10.6806827685931,-5.17382319097275,-5.8999153162038,-2.99725810118041,-1.7421897249806,-8.97933635219566,-6.23854572226096,-3.6857430492429,-12.8978841467519,9.63115794836289,-7.11378589168896,3.04807297289596,-5.97431425709844,-12.1671226097667,-10.0783146412205,-0.264467177811612,-0.476069130677378,36,262,222,77,0.065070559126468,0.268344016978454,-0.261314130357935,-0.04761954260165,0.014595512701034,0.036783566488155,-0.158689077870566,-0.062327698919464,-0.091152102670821,-0.127113584191484,-0.096543177094377,0.079091382938333,-0.13341198082412,0.180168193043202,2,0.20%,37.47%,4.52%,1.88%
Todd Klaassen WRTV,0.34,0.45,2.28,15,-6.573576211852,-10.3803193704775,3.62786454738767,-1.98905210712943,-7.22375767908858,-7.62530442149559,-4.91039467606197,-2.84481390352701,-2.99190685715268,-3.26137341661981,-8.3029690530913,-5.47104468972075,-3.6757587056637,-9.94790752775586,7.20172996821624,-7.10253800433576,2.86387650549127,-5.63102243304421,-5.02176625706286,-9.1358838879793,-1.27353335548931,0.621922861099143,36,262,222,77,-0.491743677536025,0.139789490104497,0.321127350563751,-0.124355254090587,0.312666227918296,0.238727847089627,0.097145680767952,-0.151092272307754,0.009697523080378,0.04094043512155,0.061719637806754,0.178946807046581,-0.101407325197274,0.1238340790268,1,0.96%,11.29%,3.92%,2.02%
Todd McDermott WPBF,0.3582089552,0.5902777778,5.67,21,-5.18829564834142,-4.99121403661786,2.23107949458067,-5.06844078240393,-5.51256234302877,-7.59036480896355,-5.90236288738223,-3.35427958129327,-4.67744856643898,-4.83086374180134,-2.44640344976921,-9.24754445007739,-4.26247308608273,-7.53141518927314,5.50355162501638,-12.2857813101349,5.73403523709122,-11.1924126252394,-5.87816670929718,-7.39173981812902,-2.37502250810302,0.658541955001998,19,266,242,43,-0.152204380283182,-0.172948937313313,0.063431567991695,-0.018044640823098,-0.024784174068109,0.137739733174403,0.007523848351931,0.062571907443029,-0.041124482178095,-0.054560186852674,-0.122093188189591,-0.009245048572375,-0.020835681439269,-0.094791408053091,2,0.69%,13.53%,14.28%,2.06%
Todd Piro WVIT,0.15,0.43,2.5,6,-5.95731470543104,-6.88499686424389,1.91576919853048,-3.46115002492114,-4.99696825798326,-9.86925061531023,-6.19832099073583,-3.93184537049498,-3.75263651016709,-4.07942675119043,-8.30406297341106,-8.31484472570518,-5.19966970792534,-8.59338361206315,3.32878906244309,-10.3287293911299,4.32353916954216,-9.72938003123187,-3.11453180360647,-8.13357274901457,-2.00207727068578,2.37407711501856,36,262,222,77,-0.290068363629012,0.18064337760368,0.012225821300852,0.022830611611447,0.179366813951326,0.202346799584345,0.068361387091724,-0.095108715941069,-0.113253339554082,-0.06369852719087,-0.114910084916749,0.263476779873067,-0.038840857477933,0.202241332929537,2,0.85%,10.18%,10.78%,3.22%
Tom Crabtree WSPA,0.6553323029,0.6226415094,4.63,41,-5.53000529121174,-5.17323956854138,1.8304494889225,-4.37552025461256,-4.3129750723366,-7.14022169253262,-6.3204267477191,-2.81440612812823,-1.29019975188943,-1.00022889116808,-1.38309166356522,-10.0539015485171,-2.41718728826366,-6.48972031309145,7.08661845879283,-12.2156930039393,6.69439347702287,-10.3360596176575,-5.08122667909173,-5.94070463031847,0.190511989745735,-3.5194131741103,19,266,242,43,-0.065177862727611,-0.168443821269644,-0.026031673175062,-0.018308801504433,-0.133381534392412,-0.097244363714801,0.080440513416122,0.016703722642869,-0.144156831749357,-0.117238000875726,-0.153283421690836,-0.065453749793553,0.145316173067115,-0.107487542077444,2,0.74%,13.66%,4.07%,1.12%
Tom Hawley KSNV,0.643455512,0.541706483,3.81,35,-6.11046911285912,-6.21765307188162,3.69187350403781,-3.9427944899553,-8.37625163152449,-5.18825208362113,-3.69239980463197,-4.21157021838776,-2.61527817942943,-2.7052308535512,-3.08059534174545,-8.44871761161263,-3.16266430081246,-6.27067286744289,3.66994118314408,-9.62178443914167,4.85795904272831,-9.73466695244762,-3.52362939167439,-6.21880944630451,-1.59454323686431,-0.573961702790248,36,262,222,77,-0.182638600802529,0.216065153002553,-0.046996154672478,0.081414010041561,0.227611931284889,0.142496238708648,0.160997609748525,-0.112668026538785,0.008740241618522,0.004316257085924,0.049662119488163,0.224889940255625,0.027064866338606,0.113599255995417,2,0.64%,7.66%,24.26%,4.49%
